participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0717,R_1LBDa2OxsNzAH36,(Free Choice),flat out like a lizard drinking,"The full expression it ""flat out like a lizard drinking in a dry puddle""","It's used when you're really, really busy... how busy? busy like a one armed typist or flat out like a lizard drinking in a dry puddle",too often... not enough hours in the day,
A0723,R_TcIugGHtlqWAtsR,(Free Choice),sticks like shit to a blanket,refers to anything that wont go away or stays close..often people who wont go home,,one of my grandfathers favourites,
A0726,R_qQR9gCBEtJEYAvv,(Free Choice),Budgie smugglers,Swimming costume,"Oh no, dad's wearing his budgie smugglers",,
A0727,R_1IrQpacYWwPXSyO,(Free Choice),Arvo,Afternoon,See you late mate. Lets catch up tomorrow arvo,In regular use,Self explanatory
A0728,R_3EkLnYlM9SpN6Ex,(Free Choice),How's it going?,How are you?,When asking someone how are you?,"When talking to someone from overseas, they often ask after ""how's what going?""",
A0730,R_diHctkk2kSriQGl,(Free Choice),Chocolate teapot,A waste of time and effort,That's about as useful as a chocolate teapot,"Informal workplace usage, pub, football or other sporting context",Sometimes used interchangeably with 'useless as tits on a bull'
A0733,R_3qX839269RxD2nJ,(Free Choice),Whoopy do for you,Sarcastically - oh that's just great - it burts the bubble of someone who is excited,Said to me when excited about my family moving to Nepal,1970s at primary school,"It can also be used positively, something good is going to happen and someone is happy for you, just whoopdy do. For example my aunt being excited with me about a happy thing planned"
A0736,R_dapz5QymP7xYbtL,(Free Choice),Goodonyer,Thank you,"Yeah! Goodonyer, missus, I'd have been in a bit of strife if I had lost my bus pass.",It travels with me.,
A0741,R_24xdnySV17bINax,(Free Choice),Dong,penis,He's got a big dong,In general conversation,I think it implicitly implies a big penis
A0742,R_Tt4Vbi9HyHuKP2p,(Free Choice),"""she'll be right""",It will be okay,,It still lingers around... mostly older men; I don't recall women using this as much/at all?,I find the female pronoun use really interesting. Associations between positivity and femaleness; there's something gentle about it which is at odds with our 'rugged' image
A0750,R_2aY6hY3Zt2OUI1e,(Free Choice),Off like the bride's nightie,"Move very quickly, leave somewhere",,,
A0751,R_26nUS1qJYLvWGrb,(Free Choice),Sesh,"Short for session, usually refers to doing an activity (often drinking alcohol) but could also be playing games, smoking, etc.","Come over, we're having a sesh",,
A0758,R_6naBpU6FM4rOWTn,(Free Choice),Fuck me dead,Surprised,"Well fuck me dead, you fixed the problem after all",Everywhere,
A0770,R_BxhkGtRAO9NOwJH,(Free Choice),blue,someone with red hair or a fight,G'day Blue. We had a blue.,The second is still common. Blue as a name has been replaced by the offensive 'ranga',
A0771,R_2cArV6MauxkVHXD,(Free Choice),chunder bucket,waste paper basket,Throw your rubbish in the chunder bucket,"First heard it at Uni in Armidale in the 70s, used by the male students.",I never heard the expression used anywhere else but at Uni in our residential college.
A0772,R_2wGIuSDZVh4VtgK,(Free Choice),ranga,someone with red hair,the ranga over there,conversation,
A0777,R_1rucUdp9OVAdXvp,(Free Choice),cobber,mate...friend,How's it goin' cobber,My Father still says this,
A0781,R_NX8uFtBFyVPCx0d,(Free Choice),Not worth a pinch of possum poop.,Worthless,That bludger's work is not worth a pinch of possum poop,Family. 50 years usage.,Great alliteration
A0782,R_9yFZBjOfjjxu2L7,(Free Choice),Ripper,Awesome person/pet,I reckon she's a little ripper,My dad,
A0788,R_2P1Z8bOuQRidQCY,(Free Choice),Dead horse,Tomato sauce,Pass the dead horse,My dad,
A0789,R_3HM4STjAaOtQypF,(Free Choice),bugger,it could mean 'damn' or it could mean 'annoying person',"Bugger, I forgot my mask! or You are a little bugger!",Used instead of bloody for the first instance. I think my family (parents) used it alot growing up and I have inflicted it on my own family,good subsitute for swearing
A0794,R_3epZCQ5OfzsRXfF,(Free Choice),fly blown,not very smart,I reckon he's a bit fly blown,To describe someone semi confidentially,
A0796,R_3lWiTPFhRSp2YWL,(Free Choice),Water the horse,Urinating,I am off to water the horse,About 10 years ago in Melbourne,When you have to go you go
A0800,R_2WT0DayYaNdc9ID,(Free Choice),Short and curly,Pubic hair,She's got him by the short and curlies,When describing someone in an inescapble situation,
A0802,R_3Ej4LdMaeqSP1oW,(Free Choice),Beyond the black stump,A long way away,It's beyond the black stump,Dad,
A0803,R_1d9OxNI4bLIOkFP,(Free Choice),She'll be right mate,"No point worrying, it will all work out in the end","Don't worry about it, she'll be right mate",Attitude widely adopted by present Government in respect to climate change,
A0808,R_WujgrwVVrJXUdzP,(Free Choice),Fell off the perch,died,That old bloke down the street fell of the perch last night,"general conversation, in novels etc",
A0809,R_3dJMcASjog9BGXQ,(Free Choice),Budgie smugglers,men's swim wear,I see he's brought his budgie smugglers so he can go for a swim.,Common use / jokey,
A0812,R_3Odj48igBanGObF,(Free Choice),"Oh, right",I understand,In response to being told something,I used to hear it/say it a lot but perhaps not so much now,I was identified as Australian in Scotland years ago because I responded with Oh right after being told something by a guide. He said only Australians say it.
A0815,R_pcIQaV2EmSytp4t,(Free Choice),you're a real dog,"It means someone is despicable, a lowlife",you're a real dog; that's a dog act,1970s onwards,
A0816,R_3KIx1WGXXdkqgBi,(Free Choice),Bottle-o,Bottle shop (for alcohol),Can you grab me a six-pack when you go to the Bottle-o?,regularly,
A0817,R_1NgZwNVI1YGV4ju,(Free Choice),Onya,"It is short for Good on you. It might be used as praise, or just as a greeting.",Onya Sue was how Noel the cleaner always greeted me at work.,,
A0818,R_2AXxyzL5SV8y9Xe,(Free Choice),Holey Dooley,Surprise,I won the prize? Holey Dooley!,Childhood,
A4394,R_2VEm4rdWteDXNyv,(Free Choice),Fairgo,Choose to give respect and withold judgement towards others.,"It is what I want for myself, for my family, work and play. I can claim that my life is like this and yet I am aware of human failure, that it is part of human right to fail.  ily",I have experienced failure and so I can accept it with others.,No
A0821,R_27Pd3NKVYHHwAaN,(Free Choice),drongo,stupid or silly person,what a drongo,"school, pub, home, work, street, tv,",
A0824,R_29t8kZN1gA6t1gd,(Free Choice),fuck-knuckle,An idiot or stupid person.,"Lucky you, been dealing with fuck-knuckle again",All the time at work!,
A0828,R_24xddHstSwnkn0s,(Free Choice),fuck off,"go away, or expression of incredulity",Fuck off you idiot,everywhere,
A0833,R_d0Wq5Q67a3s5cFr,(Free Choice),nincompoop,silly,you,mother,
A0835,R_3imKWGHw3GkduGG,(Free Choice),As dry as a dead dingo's donger.,Really dry or really thirsty.,"I need a drink, I'm as dry as a dead dingo's donger.",Tv and amongst friends.,
A0838,R_2qBIFpBWreMCBQ9,(Free Choice),Wouldn't be dead for quids,Life is pretty good,I wouldn't be dead for quids,Often in conversation,
A0840,R_3iIFzhItc5HRczN,(Free Choice),Ducks guts,Spot on great,This hamburger is the ducks guts,Many times when younger,Often abbreviated to ducks
A0844,R_2f3RIj4dmazu3Bk,(Free Choice),Nigel/nigelated,"A nigel is someone with no friends (""nigel no friends""). Being nigelated means being ostracised",He's a nigel/I'm feeling nigelated,In conversation,
A0846,R_1hSC2jXTZ2TiY0g,(Free Choice),cobber,friend,G'day cobber.,In conversation.,
A0851,R_2TMe2mGyn4EgfZe,(Free Choice),Right-O,OK,"Right-O, then, let's get to work",Construction sites,More common as a response to a request.
A0854,R_27W5hIjukJHi4fm,(Free Choice),silly as a two bob watch,"unreliable, eccentric","Don't take any notice of P, he's as silly as a two bob watch",my mother,
A0857,R_3Jd7swDUA0pGPL3,(Free Choice),up in Annie's room behind the clock,"Again, it's used to evade telling correct information.",Where is Andrew? I think he is up in Annie's room behind the clock.,"family & friends, my age group and older",
A0858,R_1jPsFTn3dibd0kj,(Free Choice),he's a wally,A polite way of saying he's an idiot,,,
A0859,R_3Rb800lV4NyRyp3,(Free Choice),My Bride,It refers to a wife... no matter her/his age or how long they have been married,I said to my bride last night that...,Again a terminology that men use when together,I quite like it...
A0864,R_32X5rFxGhOCZlUS,(Free Choice),dag,that you are a bit of a fool often in a loveable way,You are a bit of a dag arent you?!,"In conversation, on TV",The actual meaning of the word is not aligned with how its used. (remnants of faeces on their wool)
A0865,R_3iLtEC7D5aWFddm,(Free Choice),not all its cracked up to be.,something that did not live up to expectations or publicity.,Those cars aren't all they're cracked up to be,first heard as a child.,
A0866,R_vuGGTzyjYTaDqVP,(Free Choice),Corker,"Great, top notch",,,
A0872,R_1eyJaFaw8RVAZ0V,(Free Choice),Tradie,"a Tradie is a Tradesperson, someone who was indentured as an apprentice served their time and became a tradesperson.",Trying to get a decent Tradie to help me out with my building project is nearly impossible.,,
A0875,R_1pQAPLVy0sls9EF,(Free Choice),Boufo,Boufo marinus (?sp) is the generic name for cane toad. Boufo an affectionate insult in our family.,C'mon Boufo - let's get cracking.,Family,It's kind of cute. I'm not sure if it's just us or more widely used.
A0878,R_3O9e5sRQDQUn4kl,(Free Choice),geeze,have a look,have a geeze at those birds - so colourful!,family,have a bit of geeze = check that out
A0879,R_BFDLy5cD6A49zuF,(Free Choice),Down Under,The Land Down Under. Australia.,They came from a land down under. (Words from a song),Australia has been known as down under for as long as I remember.,I think most people anywhere in the world would know down under as being Australia.
A0884,R_XY3huZInooNu7jr,(Free Choice),Kark or Cark (not sure of spelling),To die,Fred karked it last week,Community,I find it is often used to avoid the confronting concept of death and dying
A0885,R_1CpQmaLO0D9OWlx,(Free Choice),Wouldn't stop a galloping horse,It's not all that important,That's nice… it wouldn't stop a galloping horse but it looks alright.,Often…. Still use it,
A0887,R_3Dc35odKwboKH0S,(Free Choice),Picnic short of a sandwich.,Some one that's not very smart.,He's a picnic short of a sandwich.,General conversation.,
A0888,R_1mfO7XcTJgATtXw,(Free Choice),shoot through like a Bondi tram,Rush off or go rushing past without stopping,He didn't even say G'day. He shot through like a Bondi tram.,A favourite expression of my wifes.,
A0890,R_Xn3rB0DqaCUpbQR,(Free Choice),More strife than Speed Gordon,In big trouble,He's in more strife than Speed Gordon,My father at relevant times,Reference to cartoon hero Speed Gordon
A0903,R_ONJva4oQ4ny5OLL,(Free Choice),U-ey,means doing a u turn,"you've gone past the street, you will have to do a u-ey",extremely high use in our language,I love this expression because it is ours - other countries havent a clue what we are talking about haha
A0917,R_2wiQWG9C7cBMQL6,(Free Choice),togs,bathers- swimmers,Grabbing my togs and towel.,Since 70s,
A0922,R_1CmymVZETU97vXD,(Free Choice),Arvo,Afternoon,I'm going shopping this arvo.,Most days.,No
A0923,R_2e4nTPo1Hmq6FDV,(Free Choice),Taxi,It's an expression when someone drops something and it breaks,"Barry knocks his beer off the bar, everyone will usually say loudly ""Taxi""",At a lot of pubs and usually by bogan's,Also can be substituted with 'Tuk-Tuk' I believe since lots of bogans frequent Thailand and drink heavily
A0926,R_3ozw4m2iwhC2jI2,(Free Choice),give us a dekko,Let me look (similar to give us a gander),,"Not for a while, but if I use it people know what I mean.",I believe it's from an Indian language - maybe Hindi.
A0927,R_dclFraoMyycl5kJ,(Free Choice),sweet,very good,can I make an appt for tomorrow? yes you can. Sweet!,everyday,mostly younger people say this
A0931,R_3sAHgDGb6JhYSAU,(Free Choice),Plumber's crack,"When the plumber is bending down the ""crack"" between their bottom cheekbones are exposed",It largely stands alone,Still in common use any with this happening is said to have plumbers cracked,No
A0932,R_3iPV6drCRMvEpRl,(Free Choice),crook,when someone is not feeling well,He couldnt come today because he was feeling crook,40 years ago and 10 years ago at home,
A0934,R_qQnrGTwjrFtRdcd,(Free Choice),Cock,Mate,"Hey cock, toss me the car keys will you?",Tasmania,I have recently moved to Tasmania and am noticing small differences in the use of some slang terms down here. This is one of them.
A0936,R_1ff55x6Bq6Qu7v1,(Free Choice),like bloody Bourke Street,very busy,this footpath's like bloody Bourke Street,when a road or walkway is much busier than normal,probably mostly used by folk from Victoria. NSW people would probably use a Sydney street
A0937,R_2wQYkUXXuZRcVpu,(Free Choice),Chuck a u-ey,Make a u-turn,Chuck a u-ey up at the lights.,"While driving, by all ages",
A0941,R_3isAR0G4V5VXMnW,(Free Choice),barbie,a barbecue,come over for a barbie,among friends,
A0942,R_8tZ5Eg3gh0oiB6V,(Free Choice),Son of the soil,A true Australian in the old school tradition,You're a son of the soil underneat it all eh?,NSW 1980s,"Reflects our agricultural history, maybe with a bit of Indiginous inuendo"
A0943,R_OBaXRe0n0lRzYTn,(Free Choice),bonza,very good,It's a bonza day today,"work, friends",
A0944,R_2TATdWcyg2QqA4s,(Free Choice),dropkick,"useless person, idiot, a no hoper",That fella is an absolute dropkick.,Conversations,
A0945,R_1puEQeiW1BFZujf,(Free Choice),How's your belly where the pig bit you?,a form of greeting among friends,Jack...how's yer belly where the pig bit yer?,"used again in our family, especially by my father.",
A0952,R_2YLj5F4ugkvytUd,(Free Choice),butcher's hook,"Rhyming slang for crook, or ill.",,,
A0953,R_T6nO6UAPJdwwVa1,(Free Choice),if my aunt had balls she'd be my uncle,"response to someone saying 'if A happened then B would have happened', when it is patently ridiculous","'Well, if I had been a better kicked that goal we would have won. Yeh, and if my aunt had balls she'd be my uncle'",from my Dad (born 1934) but I still use it,
A0957,R_2zZtV2REKNt3ZJs,(Free Choice),Faster then a hot stroll on sand,Walk or move fast,I was out of there faster than a hot stroll on sand,Someone is in a hurry,
A0958,R_Ut2Q0zACziXgoXn,(Free Choice),yabber,crap on,Barnaby joyce yabbers like he's full as a tick,sydney cricket ground from jack mundey(rip),origins from yabber the ace barracker at the cricket at the scg in 30s and 40s. eg jardine! leave our flies alone
A0959,R_3fDDtV3fL9gDGZa,(Free Choice),Dry as a dead dingo's donga,I'm thirsty or water is empty,"Would you like a drink? Yes, I'm as dry as a dead dingo's donga","At the pub, playing sport",Its descriptive
A0960,R_6Fk1h3POS7DiFKF,(Free Choice),fair dinkum,"authentic, real",he's a fair dinkum guy,"TV, friends",
A0966,R_3CE0Zb1uoREpuA0,(Free Choice),Port,Bag Luggage,Want a hand with your port,Queensland and Victoria no,My guess it comes from port manteau or such but I was a bit flummoxed when I first heard it
A0970,R_0CFMNc1Wihewisx,(Free Choice),Stoked,"exhilarated, excited",If / When this pandemic ends I shall be stoked.,in conversation,mostly used by surfers - not sure why
A0974,R_24kfs1o3nG8jXYB,(Free Choice),Feral,Deviating away from expected behaviour,She's gone feral,"In the bush- meaning she's gone a bit hippy, or leftie.",
A0977,R_1jeIZpXOWk4UpgV,(Free Choice),Donut,Silly/daft,Ya jumper's on backwards ya donut,One and all! All my expressions are Sydney-based because that's the only place I've lived.,
A0979,R_3NxomimrqFKITka,(Free Choice),cactus,Something that is just not quite right,They finished the job but it's not of good quality,Mostly after inspections on work done by dodgy Tradies who rushed the job,I use it a lot I remember it from a Radio show called Cactus Island.Still laugh when I remember the puppet version a political show so well done
A0984,R_3Ep3nC21oPtrHin,(Free Choice),Wouldn't piss on him if he was on fire.,Don't hold this person in high regard.,,Pub/Workplace,
A0985,R_3PmCC3VKpqSKNXV,(Free Choice),Dunny,Toilet,I'm going to the dunny,I use it,No
A0988,R_1hL5utTUCm6GuCT,(Free Choice),Bogan,Classless person,He looks like a real bogan,Everyday life,No
A0994,R_27D29FRWoH7scQd,(Free Choice),Going off like a frog in a sock,Erratic behaviour,You should of seen larry he was going off like a frog in sock,,
A0995,R_1gFqqouBjpqqcuC,(Free Choice),mate,friend or buddy,"how are you going mate, = how are you friend",,
A0996,R_1MW0nK8zreO8mRc,(Free Choice),You are such a card,Being hilarious,"That Pauline, she is such a card!",I love using this one to people,
A1002,R_PMdnBoX9GAAD2Zr,(Free Choice),St Louis Blues for shoes. Dead horse for sauce. Nelly Bligh for pie.,Sheila or Bulahdelah for female.,She's the best sheila I've ever met. She loves Nelly Blighs with dead horse.,"Universally. Pub, school, sporting dvebts, wotplace.",There are others which I just can't think of at the moment.
A1004,R_1pyuNB7bbANCvZY,(Free Choice),Servo,Service Station/Petrol shed,The servo was closed - pumps being repaired,in the neighborhood,
A1005,R_2bK795msS6dkY9N,(Free Choice),dinkum,true correct,fair dinkum mate,,
A1007,R_12r0ByBvO0gnGro,(Free Choice),Drongo,Not quite with it,,,
A1009,R_A7GJOotECrEGlnX,(Free Choice),a few sandwiches short of a picnic,Not vey bright,"Don't ask him to do the job, he is a few sandwiches short of a picnic.",In general conversation,There are lots of variations of this including 'He has a few roos loose in the top paddock'.
A1011,R_pQu0k0X4cyebV9n,(Free Choice),Looks lik ed a t ikn of worms,Looks good,She looked like a tin of worms,Father,
A1016,R_2wuI0YpbIyfpxGe,(Free Choice),Wouldnt give you a wave if s/he owned the ocean,Parsimonious,,,
A1017,R_3RvChXurS7goYUt,(Free Choice),lower than a snakes belly,that you are a crook,that jailbird is lower than a snakes belly,outback,people will knock you in the head as they go in and out of the pub
A1022,R_2DTXWVgmiYXbAUG,(Free Choice),Up on blocks,It refers to the time of a woman's period,She can't come out - she's up on blocks,,
A1024,R_3IYSBStzfag6kYA,(Free Choice),Flash as a rat with a gold tooth,"Suspiciuosly well dressed, over done",Similar usage to pox docror's clerk,Another of my father's,
A1026,R_3LiE5dZkDkkQYWF,(Free Choice),Rona & iso,Covid 19,Had to go into iso because they thought I had the Rona….,"Lately, everywhere","This is a new one obviously, but its been extremely popular in the Queanbeyan area…"
A1027,R_2zZl9Aex4dJDsic,(Free Choice),Let's take a squiz,Let's have a look around,,,
A1030,R_28MwXvA1wrKQnVo,(Free Choice),go for a tosca,g for a shit,I'm going for tosca,Not so much any more,no
A1033,R_3JjUUTHKzJCrvoO,(Free Choice),S/he'd worry sheep,Obvious,,,Possibly an NZ artefact
A1038,R_2U5A6kNZQWde2bU,(Free Choice),knuckle head,silly,,,
A1041,R_10O6X4g7mSYvmLi,(Free Choice),Tight? Make a fish's arse look like a fucking volcano!,Someone is mean with their money,Self-explanatory.,By a stockman talking about someone who never paid up.,
A1046,R_9XlvgIRqNkL1Glb,(Free Choice),Goin' off like a frog in a sock,Usually referring to someone who is loudly expressing their displeasure.,"Mate, Old Love's goin' off like a frog in a sock at the bloke who knocked over her garden gnomes.","I may be the only person to use it, but I stand by it.",
A1049,R_vAMx5BGdx1qBXih,(Free Choice),go crook at someone,to chastize or reprimand someone,The teacher caught me spitting and really went crook at me.,common in Queensland. Not so much in Victoria,
A1051,R_9sOWaHvt0DCBoC5,(Free Choice),jeez,objecting to someone or something that's not acceptable to the person,Jeez louise can't you give me break here! What do you think I am - a bloody magician!,movies,
A1054,R_2RVwHuDk7FhvZVo,(Free Choice),G'day,Hello,,,
A1055,R_1JOsiKAJnuEyXwn,(Free Choice),Sneezer to breezer,Covering a wide area,He had mud from sneezer to breezer,Childhood,Was an adult before I realised it was the same as arsehole to breakfast.
A1064,R_3KDQM0y7ktmccdX,(Free Choice),flogging a dead horse,when someone is trying to impossible,She is flogging a dead horse trying to convince him to chance his habits,Grandfather,
A1069,R_3mh2p9o8dlj9NEP,(Free Choice),I put it on tick.,It means to put it on your account.,It is used in old fashioned grocery stores or pubs.,Family but grandmother as well.,
A1070,R_2CqUwTcOyyDZayZ,(Free Choice),Mate,,,,
A1072,R_1JOwwJpWXGf5AFT,(Free Choice),Happy as a pig in mud,very happy!,,,
A1076,R_2CpKK7JWDxVz87b,(Free Choice),Pat Malone,Alone,Are you there all by your pat malone,,
A1080,R_1M3QoJC6KBjslYP,(Free Choice),nong,dummy,Shut the door ya bloody nong. Were ya born in a tent?,from older brothers and at school,there were a lot of nongs around then
A1083,R_3M3Wh3QdpgqTl41,(Free Choice),"cotton wool, five knuckle shuffle, tin tank",Masturbate,"if you can't get a root, next best is having a cotton wool/tin tank",growing up pubs work,no
A1084,R_xfuzcj3ItTrB0zf,(Free Choice),pressie,a gift,Here is your pressie.,,
A1085,R_1oG6o3ysk1soHIZ,(Free Choice),She'll be right,Don't worry... things will turn out well,No leave it... she'll be right... I'll do it,I use it,
A1088,R_3j0SwCMg3yMOplE,(Free Choice),Hanger,"Take a specci mark in Australian Rules Football sometimes termed a ""Cooper"".",What an hanger.,"Victora in 1960's, 70's and 80's",Cooper relates to Ian Cooper a Saint Kilda footballer
A1101,R_vULRMkiy9gAjkdj,(Free Choice),furphy,wrong or misinformed,What she said's a furphy.,"Less now than when I was growing up, but used in general conversation",
A1102,R_2xx6SUy83ruN3dr,(Free Choice),Uwie,u-turn,"Chuck a uwie, I forgot my sunnies",in the car,
A1104,R_Q9XvknNuWSwxiTv,(Free Choice),Flat as a Dunny Carters Hat,Very flat,As a child growing up without sewage,,
A1105,R_12ax2vQIlhl0baD,(Free Choice),Ocker,Very colloquially Australian,,,
A1108,R_3qTMaFDZ4CVoKpa,(Free Choice),Spock,Smart person,That girl is a total Maths Spock.,"School, uni",
A1111,R_2qfSJIXHYYQxZ3v,(Free Choice),Blacker-Cat,"That one person that usually exists in nearly every work environment, who knows better, who has done better and can solve all the problems…. His/her cat will always be blacker than your cat… thus 'blacker-cat'","What's the new guy like? Look, I like the guy, but I'm not sure if he's just excited to have the job or he's another blacker-cat.","Generally, In a variety of semiskilled work environments where people have an inferiority complex.",I've heard it from blokes who've come from the Highlands/Midlands of Tasmania
A1113,R_NXsNaGd4LSq8Dip,(Free Choice),Built like a brick shithouse,Person of sturdy build,He can carry it; he's built like a brick shithouse,No idea,
A1114,R_XXr9VJuQPls2VvX,(Free Choice),Bushie,someone living in the country areas,no; spoken only,It was a nickname for me in my family as a child c. 1950-60s,
A1115,R_32JGP0f17f96DZl,(Free Choice),Carn,Come on,Carn where leaving now,Everywhere,My kelpies know this term - to them in means come on follow me.
A1121,R_3no7i6d0XJaDYm8,(Free Choice),Boyang,To go wrong,The drive went boyang as we hit a roo,I use it all the time!,
A1122,R_22J4pVO10PoqzQ9,(Free Choice),Dry as a dead dingo's fonger,Thirsty,I am etc,,
A1124,R_1jji22fuqOIoiEE,(Free Choice),No worries,"Okay, it's all good.",Person 1: I've got to go out and won't be home until about 8. Person 2: No worries,Usually in response to a request which will be fulfilled or in response to information having been provided.,
A1131,R_tWMFZF9uOdR62Tn,(Free Choice),Magging or having a mag,Talking or gossiping,We need to sit down for a mag and a cuppa,My mother-in-law uses it,
A1133,R_27gpfnBkwrOqVKu,(Free Choice),snork,kiss,They were snorking behind the shed.,"Australia, 60s",
A1135,R_2PqiZcGUKwJGUyz,(Free Choice),Fair go mate,When someone is not listening to you or wont give you something you want,Fair go mate I did try and do it,,
A1137,R_2zioPhI6qLpP9KB,(Free Choice),Dip stick,Same as drongo,,,
A1144,R_2v8kFvjZMwwuDvS,(Free Choice),wanker,"broad meaning for someone up themselves, unlikable or stranger acting inappropriately",Jack is such a wanker when he's been drinking,"when someone took someones car park - ""wanker""",
A1145,R_bkd2Hu6YI91031T,(Free Choice),This isn't his/her first mango season,Showing ones experience,"I'd be careful there mate, this isn't his first mango season","Brett Lee said it commentating the cricket once, and now I use it heaps",
A1148,R_1eJIZiaFX0XkcvA,(Free Choice),Servo,Service station,I need to go to the servo for petrol,Used often. I almost never hear anyone use the full term service station.,
A1150,R_1DSEJwS0yauuczr,(Free Choice),fruit loop,denotes insanity - or someone with ridiculous opinions,He/she's a real fruit loop,1990s suburban middle class,
A1152,R_3EiJkQVZOzXnHgb,(Free Choice),Nut job,A complete idiot,He/she is a complete nut job,in everyday conversation,
A1155,R_2YyOePpwvLfpav9,(Free Choice),daks,trousers or pants,You had better put your daks on before we leave the house.,,
A1156,R_1QlRDwCXmLe9Chj,(Free Choice),Arse hangin out,Your so busy you don't have time to pull ya strides up,Mate no hope I got me arse hangin out here,Work,Usually fixin broken shit right in the middle of harvesting or shearing
A1158,R_PRJBlDJyxQloJLb,(Free Choice),doesn't know whether he's Arthur or Martha,confused,He doesn't know whether he's Arthur or Martha.,my mother used it frequently,It has been translated into French in a dictionary of Australian slang.
A1161,R_3oAWzE5WW5c7PZR,(Free Choice),Technicolour Rainbow,Vomiting- mainly regarding drunks,He just made a technicolour rainbow,University,
A1163,R_ZEMLj2j1QoE6Fcl,(Free Choice),flash as a rat with a gold tooth,all dressed up,,,
A1166,R_22sJwh1mSnp3VOv,(Free Choice),fair dinkum,"true, real",Fair dinkum!,I use it as an exclamation of disbelief or exasperation in places where other F words are not appropriate.,
A1170,R_2fDqlyHKUS145LS,(Free Choice),Barrs,Swimming pool,Lets go to the barths and cool down.,As a kid,
A1171,R_2w1eVR60iO2LITA,(Free Choice),I could eat a horse and the jockey that rode in on ir,Very hungry,,,
A1172,R_D2lc4kB4DGTG8ff,(Free Choice),Whoop whoop,A long way away,It's out whoop whoop,"Friends, tv",Americans don't know it
A1175,R_SWg5xnhcBJ6T5NT,(Free Choice),hell wast and crooked; wigwam for a goose's bridle,First one means it went everywhere - Second one a nonsense response to child questioning something,As previous,Childhood,
A1176,R_25FvTQO6x4Z984x,(Free Choice),Dart,Cigarette,Can I have a dart,Social situations,
A1177,R_paEnPqWihKUpc8p,(Free Choice),beetroot voice,high pitched vocal stupidity fueled by mining wealth,Old beetroot voice Barney told Gina he'd fix it.,"Hancock Resources Boardroom. (Is hancock slang for something, I wonder?",Yeah nah
A1183,R_3rY553wTgX91iKr,(Free Choice),lower than a snake's belly,an act that is totally despicable,Rudd's destruction of Gillard proved he was lower than a snake's belly,,
A1184,R_887GoMPsCBtjl05,(Free Choice),"dag, or daggy",Unfashionable (but maybe loveable),You are such a dag. (term of endearment) Why do you have to wear that daggy old jumper?,In common use in my circles,"'dag' can be positive or negative, but my sense is that these days it is more a term of endearment."
A1186,R_eVdG2VD0PFWwjbX,(Free Choice),Sunnies,Sun glasses,I think I lost my sunnies,When I lost my sunnies,Confused my American friend
A1187,R_1dL8GTnpyMlIlAG,(Free Choice),Shocker,A disagreeable person.,He's a shocker! I wouldn't rely on him or have anything to do with him.,My father in Melbourne through his life in Melbourne until he passed away in 2014 at 93.,
A1188,R_UlnDzhO5ehHn1rb,(Free Choice),fuck the dog,to take advantage of a situation,the boss wasn't in today so we just fucked the dog,NT,"usually work related, when you get away with bludging for a shift"
A1191,R_1K1lXCg5A4gSS8U,(Free Choice),Chuck a u-ie (don't know how to spell it!),Do a u turn,Chuck a u-ie at the servo and then a right and you're there.,Its the most common way to say it. I actually haven't heard anyone in Australia use the phrase do a u turn. Its always chuck a u -ie,
A1193,R_Od8DxZzL389Ct5D,(Free Choice),Dosh,Money,I got plenty of dosh,Conversations,
A1195,R_3Vs37woGLZ3LF3X,(Free Choice),Whinger,Someone who complains a lot,Stop your whinging about doing jobs,Television & general language,I use it a lot
A1199,R_2t3dp61NvS1glFe,(Free Choice),"Big mob(s), donga, dobi and a million more aboriginal origin words in general slang use in the territory",,,Anywhere in the Top End,
A1200,R_1DMCBufECaQd3Lk,(Free Choice),Drover's dog,Anyone can do it better,A drover's dog could have won that election,Usually in politics or referring to idiotic bureaucracy,
A1201,R_YczPKolTdRoJgFb,(Free Choice),She'll be right,"All good, everything is ok, sweet",She'll be right mate.,,
A1204,R_2DXEcUev60yLFOh,(Free Choice),Flat as a shit carter's hat.,Something that is flat like the hat of a person who carries dunny cans on their head.,Her scones were flat as as a shit carter's hat mate.,My ex partner used it frequently.,A personal favourite. Descriptive.
A1209,R_6uo0rAerZ6efM9r,(Free Choice),bottle of yeast,priest,A navy sin-bosun is a bottle of yeast to a landlubber,Just last weekend,
A1214,R_3I0szYRcvONRF5q,(Free Choice),didyahavagoodweegend?,Did you have a good weekend?,"On Monday, my colleague asked me did I 'havagoodweegend'",it's a more modern phrase -,
A1216,R_2rPiqVdD63SdBFS,(Free Choice),poor beggar,a bit of a hopeless incompetent person,No one follows that poor beggar's orders.,Around workplaces,Referring to people who haven advanced beyond their level of competence
A1217,R_3gMZXdrsHhd9y8b,(Free Choice),Dingoes breakfast,Wake up have a pee and look around but don't eat,Man I'm hungry only had a dingoes breakfast today.,In the bush,
A1220,R_1EXSOiNVUBC6yyx,(Free Choice),Are you a lifesaver?,Get me another beer,Self explanatory,In qld,Used when people don't know this expression I used to ask my kids this question often
A1221,R_3lyjGWFtvberQZs,(Free Choice),Not a happy camper,Someone who is upset,"When the bride was late, the groom was not a happy camper",Conversation,
