participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0300,R_1f1SF1wHp1ab5Cw,Very Bad,shit happens,,,,"whilst it is an acknowledgement that something bad has happened it also acknowledges that, ""that's life""."
A0303,R_1jfx7AOF98Lxetf,Very Bad,A lemon,,It's a real lemon or faulty car,Government uses it in consumer law,Again not used much by younger people
A0304,R_1o5CsL08AypyrsC,Very Bad,The pits.,,"""Three of us got laid off yesterday"". ""Oh no, that's the pits.",When I was a kid. Mum used to say it.,
A0305,R_yWmGOgdeMVpw9k5,Very Bad,Shit sandwich,,Like e a ting a shit sandwich,,I love this expression
A0307,R_3IY7LEzR14zZsA3,Very Bad,shithouse,,The results of the test were shithouse.,I hear it all the time and use it frequently myself. I think it is used all across Australia.,
A0308,R_2BxET5fPDG5PQME,Very Bad,Buggered,,That's really buggered.,Idk,
A0309,R_0PxY3WKR2CNzkRj,Very Bad,Crap,,,,
A0310,R_0liRZp9baDufLhf,Very Bad,Crook/butchers (butcher's hook),,That film was crook. I'm feeling a bit butchers (butch,I use it whenever I can. I have made an absolute commitment to using Aussieisms/slang wherever possible,"See above - I love language, and I love Aussie slang. I use it all the time to hopefully offset the Americanisation of the Australian language"
A0312,R_2CHPFiPVnvahWow,Very Bad,Crap,,That's a piece of crap,Growing up locally,No
A0315,R_rfDrNmoTpJkTESl,Very Bad,Shithouse,,I had a shithouse day today,"All my life, usually by older people or peers, informally",It seems to be fading from use
A0317,R_Bsahyyjajiw1JWV,Very Bad,Bogan,,That's bogan looking hair!,Alice Springs NT,It can mean fake or bad.
A0321,R_3qKjFVSoDxvedfV,Very Bad,Arse-end,,I've been sent to the arse-end of the universe,When you're given the bombiest job to do,
A0323,R_3gXdxovIys3UD6a,Very Bad,Shithouse,,Shit house food,,
A0324,R_QmE01Y5exUClFwl,Very Bad,shithouse,,the current government is shithouse,often and everywhere,
A0325,R_3mjxn15fQ7UELZv,Very Bad,Shit,,This sanger is shit.,Everywhere. All the time.,
A0326,R_doFhewflSJspmjD,Very Bad,shithouse,,"that new car is pretty shithouse, mate",it's still around,no
A0328,R_1d14achfhmYuyZW,Very Bad,Crappy,,That's a crappy thing to say,Everyday language,
A0330,R_2atU5EvsdLGY0Xf,Very Bad,Shit-storm (not sure if it's uniquely Australian),,Everything went wrong today. It was a shit-storm.,?,
A0331,R_pN28w310OiELTq1,Very Bad,A dog's breakfast,,The whole situation was a dog's breakfast,When things go thouroughly bad,
A0333,R_2zc0agLmcfPQNal,Very Bad,Shithouse,,That was a shithouse effort,Daily conversation,
A0337,R_24NTR1K3M3AHPaN,Very Bad,Crap,,The meal was crap,,
A0338,R_3PbluYDWswzFh6r,Very Bad,Its rooted,,"The car won't start, its rooted.",Regularly when something breaks,Obviously can have 2 contexts.
A0339,R_sOnZgovDvdoo0kV,Very Bad,Dog's breath,,,Family home,Male members of the family used it
A0340,R_1LqvQWBYKPz8MTK,Very Bad,that really sucks,,"""My missus left me"" ""Oh, that really sucks..""",When trying to show empathy to someone,
A0341,R_XgP26zsU11kiYE1,Very Bad,crap,,what he said was crap. that make is crap,da to day expression among friends,
A0342,R_1jeQMW3JejAsaDF,Very Bad,Yuck,,No,It's always been there,A 'y' added to it when talking to a young child
A0343,R_3KrTi7JlSJ8rVg8,Very Bad,Rooted,,The engine is rooted,Friends and family,"Was more acceptable than using the""f"" word in the family dynamic"
A0344,R_3KqktC0PkDc66V0,Very Bad,cactus,,,,
A0345,R_2DMtu9YJEwEtebI,Very Bad,Crap.,,Oh crap I've spilt red wine on the carpet.,"Fairly often, used by young & old.",Nope
A0348,R_2Wv429pkOtutucN,Very Bad,Crap,,,,
A0349,R_2CfSBExks2C1S1h,Very Bad,Dog's breakfast,,The government's vaccine rollout is a dog's breakfast,Mostly by myself,
A0350,R_125dNrIQyzmYgxM,Very Bad,shithouse,,what a shithouse day!,,
A0351,R_2rjC4RecDTwI0pt,Very Bad,Shithouse,,,,
A0352,R_2P12HydKlx4I7YU,Very Bad,piss poor,,that's a piss p[oor excuse for a burger,Usually descriptive of a effort or attempt,no
A0353,R_1pYyIJXs28yccMv,Very Bad,That's off,,What he did was off,When i was younger and somebody did something wrong,no
A0354,R_1P1UY5w2eV1TEeo,Very Bad,Bugger or buggered,,"Ah, this is now buggered",,
A0355,R_2bIrvPtfwYUv6NZ,Very Bad,Shithouse,,That movie was shithouse.,Inner west of Sydney from 80s onwards,Hear it less now.
A0356,R_28BBme9E2stZ8il,Very Bad,Cactus,,It's really when something is worn out or 'had it'. - perhaps not 'bad',When someone is trying to get something to work.,I may not have it exactly right!
A0357,R_1gckVYljITVFRVo,Very Bad,Shockers,,"""She's shockers"" referring to anything bad or unpleasant",More recent past,Typically spoken by men rather than women.
A0358,R_2c12TLFAIlGJRuA,Very Bad,shocking / shocker,,That game was a real shocker,Generally,"Not as common as swear words like shit-house, bastard etc."
A0359,R_2UVNLhQxY2zICp5,Very Bad,Shithouse,,That vegan steak sandwich was shithouse,Schoolyard,
A0361,R_z75cXdD5czdQmQN,Very Bad,Yuk,,,,
A0363,R_1LIsmAZbYpSmBGJ,Very Bad,Houso,,That bike is houso,When I was a kid in Parramatta,It doesn't seem to be used in that context anymore
A0364,R_yr46rPEuTBCcOHv,Very Bad,Crook,,,,
A0365,R_1pAqriXH6MtO17V,Very Bad,Rat shit,,That bike is rat shit,All the bloody time,It's a bit dodge
A0366,R_1114vyVLJVpTrwE,Very Bad,Its shit,,Its shit mate,"Often, all over the place when somethings broken down or is bad quality or not fair",
A0367,R_2zD3H47BA3J3nOg,Very Bad,crook,,What they did was crook,"I do hear crook used quite a bit, both as an example of something that is bad and as a term for illness, in ordinary conversation.","For some reason, I love this term and I still use it, without irony."
A0368,R_b1xmF5xpMvrDFfj,Very Bad,Fucked.,,"Kevin's fucked, he's got cancer",Growing up,
A0372,R_3jUJE7gPf3kqbGQ,Very Bad,Shithouse,,That meal was shithouse.,"Everywhere, every day.",I'm not sure it is 100% Australian
A0373,R_2EcJdTzVjzl3Wz7,Very Bad,crap,,The decision to ban trucks is so crap,Heard as an adolescent,
A0376,R_2wgiBnSE42Wsbsm,Very Bad,Wouldn't it rot your socks,,As an exclamation,Not for a long time. In Sydney,Another becoming extinct
A0377,R_2UfKMEd8R86tx4s,Very Bad,Shithouse,,That some pretty fucken shithouse racism mate.,Growing up,"I love this one, perfect for multipurpose use and amuse myself by deliberately mispronouncing it with a th sound in the middle."
A0380,R_3LZpoXt3Bi5EYKE,Very Bad,Cluster fuck,,That is a total cluster fuck,Work,
A0382,R_Aar1gSoIGnr9fhf,Very Bad,ratshit,,Bluey's beaut ute has a ratshit diff,Widespread - associated with disgust,generally NSFW
A0384,R_2f8bd0Z4JVoaEok,Very Bad,Something's rotten in the state of Denmark,,When discussing the latest political decision,When taking my Philosophy class,
A0385,R_qw3vmFAwiGmWhm9,Very Bad,Shit show shocker,,,In relation to NSW pandemic response. On footy field.,
A0386,R_3iIjYpNaBb4y6xO,Very Bad,shithouse,,Scott Morrison is a shithouse Prime Minister,anywhere and everywhere,
A0387,R_DvfeRhzFeY3IWSB,Very Bad,shit hole,,That pub is a shithole,Often and anywhere,
A0388,R_9vlOeRrnaZpohZT,Very Bad,"""It's a shocker""",,"""The weather yesterday was a shocker"".","I've used it myself and other people my age have used it to describe something bad, like a football score etc.",
A0389,R_1FQZYrTrsgL62Cm,Very Bad,crappy,,"Bloody crappy weather today, That's a bit crappy.",everyday speech from me mates,It means shitty
A0390,R_2OGskOFNVX5Vs3c,Very Bad,fucked,,Well that fucked it,everywhere,kind of global
A0391,R_3FVwVaKu5wQfnQ1,Very Bad,Cluster fuck,,That recent effort was a real cluster fuck,Mining industry,
A0393,R_322wlVrBx74A4cT,Very Bad,crook,,he was feeling real crook,,
A0394,R_R3jYoKooRycal2N,Very Bad,Shithouse,,I'm feeling shithouse,Frequently in conversation,
A0396,R_1C3edwbsDFDFUZI,Very Bad,Shocker,,The weather was a shocker today.,Generally rural areas or older people,
A0398,R_2t4Nwbv4U5EdYvQ,Very Bad,Rooted (meaning past it's use),,It's rooted. Ie no longer works,Since I was a child,"Multi-useful ie person, object, system"
A0399,R_1CvX4eIAUkq20wB,Very Bad,Dogs breakfast,,,"Often, ubiquitous",
A0400,R_25SJjKYakAtCJ8F,Very Bad,That's ordinary,,You've done the wrong thing. That's ordinary.,At school in the late 2000s,
A0401,R_262u0RqwdZQhB09,Very Bad,Crap.,,That's just crap.,Often.,"Also related to, crapola."
A0402,R_2Yblj6P192v6bss,Very Bad,shitful,,It was a shitful day,At work,
A0403,R_ZdFaYEZjqFMW7Gp,Very Bad,Rooted,,"Driving along today, car stopped. Had a look under the bonnet and the engine was rooted.",In general conversation in the workplace.,
A0404,R_PTcIzVApVg3MPC1,Very Bad,Cactus,,The car's cactus,If something is broken or not working or really tired,
A0405,R_1P8iEgwaCwB8i6R,Very Bad,shocker,,that tackle was a shocker,amongst AFL fans,
A0406,R_3fDcUBxKCrb6gtE,Very Bad,Mongrel,,He beat his wife; he was a real mongrel.,"Work, school, social",Used mainly by over 50s
A0408,R_3iKGxvWskwqSMiP,Very Bad,Shit,,He played like shit,Recently on a golf course,
A0409,R_vkROl2FIk3h0rCx,Very Bad,Belly up,,That project went belly up,All my life in common language,
A0411,R_1mxd4LyLrdZOM7v,Very Bad,Proper fucked,,Most of this government's policies are proper fucked if you're not rich.,All over the joint.,"Again, don't use it in front of grandma."
A0412,R_2oAJ2H6JTsoZuYp,Very Bad,Fair suck of the sap. I think that's an old expression.,,If someone does something you don't agree with.,Growing up.,Not sure if it's Fair suck of the sap or stick!
A0414,R_ymXuvOkULhslavf,Very Bad,Pile of shit,,What that politician said was a pile of shit.,Everyday conversation with friends.,
A0415,R_UQJulvE3zQBf2wh,Very Bad,As useless as tits on a bull,,any object not fit for task,,
A0417,R_AcdHzaC8Yl3EE6d,Very Bad,lower than a snake's belly,,"When Angus Taylor used a forged document to attack Clover Moore, his act was ""lower than a snake's belly",old use,
A0418,R_3DwqGDJvyolxfQ2,Very Bad,CRAP,,That movie was crap,between mates or colleagues,not polite but common parlance
A0419,R_24xfvSebkiqUAHB,Very Bad,Taboo is used.,,That subject is taboo around here,During a conversation on politics last night,Self explanatory
A0421,R_24dbpSKXvb28pX3,Very Bad,grosse,,someone has done something disgusting,,
A0423,R_1rpELc9gZmMC268,Very Bad,Shit house,,Scomo is shit house at pandemic management,Dad i expect,Etymology perhaps stems from the smell from an outhouse being insanely bad?
A0424,R_3Q7eng9ayNg5BDP,Very Bad,Shithouse,,That pie was shithouse.,Everywhere and all the time.,No
A0426,R_1M6EtRM9hD7khpZ,Very Bad,buggered,,The truck is buggered,"when people are tired, when bad thigns happen",
A0428,R_3nN0XXAmu6EnifM,Very Bad,shithouse,,That is a shithouse excuse,Casual conversation,
A0430,R_3nGJTUDGqHcktYZ,Very Bad,Crook,,"Oh, I've been crook wioth a bloody headache",Around my age group,
A0431,R_BPcApwxDynx8X2p,Very Bad,crap or crappy,,The current policies are crap.,Very often in everyday life in reference to a wide range of topics.,It's used by various age groups.
A0432,R_0cg8dl31izw0eYh,Very Bad,Shithouse,,What a shithouse effort. He was shithouse.,General conversation,
A0433,R_3s1bwlH12K6V5cN,Very Bad,Ratshit,,My internet is pretty ratshit today,Ditoo answer to previous question - very commonly used in my exoeruence,
A0435,R_3JKMstEn0yLifqU,Very Bad,Crap,,That food tastes like crap,,
A0436,R_1dji2guDG3lrU7G,Very Bad,Bummer,,Failing exam. That's a bummer,In groups of friends,
A0438,R_2rNEF5Cm7O9r3hv,Very Bad,Shithouse,,It's shithouse.,Conversation.,
A0440,R_3j6awFNj9BGZeKs,Very Bad,shit,,'It's turned to shit',"Workplaces, or amongst friends.",Very clearly expresses an emotion.
A0442,R_efyyipAhQ2BgssF,Very Bad,Pain in the arse,,He's a real pain in the arse,Very commonly used everywhere in Australia,No
A0443,R_D5J3sx9OlOTJtF7,Very Bad,shithouse,,I had a shithouse day yesterday,at work,
A0444,R_2lzr31lzDby60Uh,Very Bad,shithouse,,That movie was shithouse,"Among friends, family and colleagues",No
A0445,R_3Jee9NaiS3ArJmr,Very Bad,Cooked,,The car is cooked,,
A0446,R_1DSbtU5g8BFIIVN,Very Bad,That went down like a lead balloon,,A joke or suggestion or action that is taken badly by its audience,"At home, among friends",
A0448,R_29gZp6WyKH4wXdo,Very Bad,"Shithouse- shortened to ""Sh-ouse""when not wanting to offend",,"Anything that's not a good situation ""lockdowns are shithouse""",lots of times on a daily basis,
A0450,R_1QmTGQIJQJ9Up9T,Very Bad,Khyber,,That's off; best give it a khyber,My dad,"It's Kyber Pass, rhyming with arse"
A0451,R_1hYkvd6zvJZHB5Q,Very Bad,A bit ordinary; things is crook in Talkarook.,,"That sewage overflow was a bit ordinary. Things is crook in Tallarook, the cat's died.",Often. In my household…my partner is given to using litotes.,"I was caught out several times early in my marriage, when I took the phrase literally before realising, it was crook."
A0453,R_6KyVoaZ7hMd3Xxf,Very Bad,Dud,,,Conversation frequently,
A0454,R_21ps7EXxpdi2DNy,Very Bad,shithouse,,That film was shithouse.,Probably ever since school days in the 1950s.,
A0455,R_01CikfOZ9nIzLWx,Very Bad,crook,,What you said to me was crook,"Years ago, but I still use it",
A0457,R_2E0K8WIYKat6Bhp,Very Bad,Gross,,They were really gross.,Various informal settings (can't think of any specifically).,
A0458,R_20UljJ4LEpic45A,Very Bad,Gone to shit,,The economy has gone to shit,When someone thinks things have turned bad. Eg in a political conversation.,
A0459,R_pK53ySQQzPJUvPH,Very Bad,Cactus,,She's cactus,Often,No
A0460,R_3gNMI4xXBnWAGP7,Very Bad,Dry as a dead dingoes donga,,My garden is.....,Around,
A0463,R_p6rjaGv4CL7mIi5,Very Bad,"Crap, sad, bonkers (depending on context)",,"How many do you want? That crap sandwich is really sad, and you'd have to be bonkers if you did that.",Often and recently.,"Whilst ""bonkers"" has been around forever, the words ""crap"" and ""sad"" seem quite recent. I still hear them occasionally."
A0464,R_UlNFwVbfly2EifD,Very Bad,Ratshit,,,usually in relation to how you're feeling,
A0465,R_1LtknZfJ3Hl47ia,Very Bad,dodgy,,That is really dodgy,in our house,
A0466,R_3PuJdYINfNPHUnn,Very Bad,Shite,,"Oh no, that's just shite.",My friends,
A0467,R_tXoysZsywVGfQDD,Very Bad,shocker,,It was a shocker of an accident,my extended family,
A0468,R_URwDwueWHqOUfhT,Very Bad,"crook, stinker, shithouse, fucked,",,she's a bit crook.,lots of places,no
A0469,R_PTfgXDQpZZPx30t,Very Bad,Devo,,You must have felt devo after the news of the accident,Many times,
A0470,R_2zAYzXz7IFM28aF,Very Bad,shithouse,,What a shithouse innings.,,
A0471,R_3e5mdxb7U7CES8H,Very Bad,shut house,,,,
A0472,R_2zj2boxobzsYFx2,Very Bad,giggle and hoot,,"""Did ya get a giggle and hoot when ya got her back home?""",I used it in one of my popular plays here in Sydney,It's rude
A0477,R_1dvruT2BYV3PE02,Very Bad,shit,,shit hit the fan; in the shit; put shit on;shithouse;shit on the liver;,"among friends, colleagues",variety of uses
A0479,R_2fdj3NnsouueLwj,Very Bad,Shithouse,,"My brother got covid, he feels shithouse",General conversation,
A0481,R_WkYapgYJpAfj7nH,Very Bad,Ratshit.,,It's commonly used now.,I suspect it flourished or started with The Saturday Review/ Nation Review.,I've heard that it really derives from wretched as a pejorative. It's newish - I just checked Wilkes' dictionary of Aus slang that confirms this..
A0482,R_8bSojXwhmmvNYbL,Very Bad,piss poor,,The team gave a piss poor performance in the finals.,1960s 70s 80s Sydney,dated
A0484,R_Q3uVMmHkYQBrAZz,Very Bad,Shithouse,,My golf today was shithouse,Daily in many contexts,My dad referred to our outdoor dunny as the shithouse or the shitter
A0485,R_3PaHWoy5PLCBvCg,Very Bad,Shocker,,"Oh that old bloke is a shocker, he's always up to mischief.",,
A0486,R_1laCsIbn2m9tDfh,Very Bad,F *<! ing Hell,,When the tyre on your car goes flat,When the computer breaks down and the consultant can't find the problem,
A0489,R_1Cr1O0Qvq3KxIqK,Very Bad,Shit box,,What a shit box!,I use it,
A0491,R_31LgyGVySp19XR3,Very Bad,deadshit,,,,
A0492,R_20URf7IAnPU1yGT,Very Bad,Grose,,The rubbish bin was grose.,I can't think of a specific time.,
A0493,R_XENyg2nm1lgW3vj,Very Bad,Grose,,The smell coming out of that place is grose,Friends/self,
A0494,R_3x8kscqVcrStdUl,Very Bad,Crook as Rookwood,,He was as crook as Rookwood,In Sydney,
A0496,R_2cdxjIAuZuPEkWF,Very Bad,cactus,,my car is cactus,"at home, with friends, at work",
A0497,R_1o5CrO3t9LZA6Ix,Very Bad,shocker,,Joe Blogs had a shocker of a game last night.,"Yesterday, 2021, one of my colleagues used it in a zoom call to describe an AFL game",There is a rhyming slang version: Barry Crocker
A0498,R_3KJ8VYezZNJKXax,Very Bad,Shithouse,,,Australialands & overseas,It's expressive depending on context.
A0500,R_2OIowgphjyQup6U,Very Bad,Shoush (short for shithouse),,The card is shouse,"Family, radio",
A0501,R_2SIuF6i7HwYqbYp,Very Bad,Shocker,,It was a shocker of a night,,
A0502,R_4H1yHx9zKGK6I9z,Very Bad,Shocker,,That maths exam was a shocker,Mostly as school in the 80's,no
A0503,R_rqLzxjK2vwL2t1v,Very Bad,Shithouse,,That's a shithouse reason,Commonly used,
A0504,R_1HoSOmzAioPWfRs,Very Bad,Down the gurgler,,After half time my team went down the gurgler,Usually to describe an experience,
A0505,R_22VpUY2b2fiCzPf,Very Bad,Dodgy,,"Mate, that's some dodgy shit right there!",Dodgy was definitely used a lot growing up,
A0506,R_2VqhNOb3hoHx2kV,Very Bad,Shocker,,That kid is an absolute shocker,Everyday conversation,
A0507,R_3QYJgpvKDgOh9Cs,Very Bad,shitcunt,,Morrison? What a shitcunt.,All the time,I don't think I'd heard it prior to about 5 years ago.
A0508,R_Tq1IFWUTFgAWunT,Very Bad,Crap,,That faulty tv is crap. That is a crappy car.,All the time,
A0509,R_2AKEuhrKUMreb5G,Very Bad,dregs,,Some politicians are the dregs of society.,Since 1969 when I first arrived in Australia.,Dregs meant what was left in a coffee cup after you finished drinking it.
A0510,R_25XZq7ONQynFiUN,Very Bad,lousy,,,,
A0513,R_12ElIMw6sTpodVj,Very Bad,crap,,I felt crap after my vaccination,Frequently,"Also shithouse, the pits"
A0514,R_3G0rIj9We3pQLWt,Very Bad,Barry crocker,,He had a Barry Crocker ie he played badly,Almost everywhere,
