participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A1223,R_2rSgjvorVROeRm5,Stupid,Drongo,,That guy was such a drongo,In my early primary school years.,
A1224,R_ros7Pl2Xq78Rk4N,Stupid,dickhead,,The manager is a real dickhead for hiring him.,genderal conversation - ie. not on the televsion,
A1225,R_1CrPnRxDBMYE7Rm,Stupid,A Fucking Muppet,,You didn't turn the slow cooker on before work? What a fucking muppet,Generally just my household lol,
A1226,R_2SHzElO9raLqjeJ,Stupid,Dick head,,,,
A1227,R_1PRjxjrkT4e1BBO,Stupid,Sharp as a bowling ball!,,He/she is as sharp as a bowling ball.,"Often at work, been hearing it for years.",
A1228,R_3s5LMDJP3wI5xQX,Stupid,Galah,,He's a bloody galah,,
A1229,R_25AuhAmYKCCe7iE,Stupid,Nincompoop,,What a nincompoop,School yard in the 70s maybe?,I don't use it
A1230,R_2ckKyyB8dloiVz7,Stupid,Drongo,,She's a real drongo,,
A1232,R_25HJEJdDaFQTGpO,Stupid,Sandwich short of a picnic,,Referring to someone not bright,I use it myself,Brick short of a load and other variations
A1233,R_2TN07h3pbTUc1r8,Stupid,Drongo,,"Geez, he's an absolute drongo, couldnt organise a fuck in a brothel with a hundred dollar note.","Bit of a drongo used to describe someone slow to learn a skill, or lazy",Why does a rather pretty bird get to be insulted this way?
A1234,R_2CPbfBlMyx9Pnja,Stupid,"drongo, nong, whacker, nuff nuff, muppet, ""not the full quid"", ""short a few in the top paddock"", ""not the sharpest tool in the shed""",,,,
A1235,R_1oHesurFxq9XCeA,Stupid,ya drongo!,,he's a bloody drongo!,dunno,no
A1236,R_beaXFwunh7vqoW5,Stupid,Not the sharpest tool in the shed,,He's not the sharpest tool in the shed.,,
A1237,R_1FhO5LGAhs4033e,Stupid,Drongo,,Your mate Dave is a deadset drongo,"More when growing up, not much lately; occasionally used on TV for comedic purposes",
A1238,R_2VQJ3KflGZFjNRj,Stupid,Dumb as a box of hammers,,They're as dumb as a…,Not sure,
A1239,R_3mkpQhNVYqpQq4H,Stupid,A sandwich short of a picnic.,,A person who displays poor thinking or decision making can be called a sandwich short of a picnic,"I heard it more in the 1970s than now, as it is a disrespectful term","See also, a few roos loose in the top paddock"
A1240,R_2VkH5fCxaZkYWLB,Stupid,Drongo,,He's a real drongo.,Not sure,Don't hear this as often nowadays
A1241,R_UbjQqIvGiOsLxXr,Stupid,drongo; galah,,"trouble with the PM is that he's a total drongo; hey, he's only a silly galah",for ever,"bad luck for the birds referred to, which are both rather attractive and notable"
A1242,R_3rONBA9iWXInkmx,Stupid,"Moron, tool",,He's a moron. What a tool.,Description of our current prime minister.,
A1243,R_1k0vw1LGWZ0q8i6,Stupid,Fuckwit,,Scott Morrison is a fuckwit.,As long as I remember.,
A1244,R_d5AFFX9SPniwQj7,Stupid,Tosser,,What a complete tosser!,First heard in Mount Isa,
A1245,R_27US50kej49pfvL,Stupid,Dropkick,,"Mate! that new bloke is a bit of a dropkick, dontchya reckon?",Quite often when someone describing an idiot.,No
A1246,R_sLLq6ExGaCHEi89,Stupid,Drongo,,What a drongo,,
A1247,R_2dfISSravvpriZd,Stupid,Kangaroo short in the top paddock,,,,
A1248,R_3oL0KcjqlhdblrZ,Stupid,"Dickhead or wanker, or fuckwit",,That guy was a real wanker cutting you off like that,These words are all interchangeable to describe anyone you think may be stupid or have done something stupid,
A1249,R_2ARUK01qzCHU7Tb,Stupid,"sandwich short of a picnic, sausage (or snag) short of a barbeque, not the full quid",,as above,very recently,"The last expression is a bit dated, but is still used."
A1250,R_3KCLvC7oAw1oN6H,Stupid,Drongo,,What did you do that for you drongo!,Frequently in the town I currently live in,
A1251,R_1LGzhcJU199Qxod,Stupid,Drongo,,,,
A1252,R_1Lj7YcSb1BZFtY7,Stupid,Galah,,"""You stupid galah""",Friends,
A1253,R_Xh5Wb9sPIJMF973,Stupid,Numpty,,That guy is a full numpty,By young people - millennials and younger when socialising,Similar to being called an idiot
A1255,R_3j1oud2MLLfYQqz,Stupid,"Drongo, few snags short of a barbie, few sangas short of a picnic",,Antivaxxers are a few snags short of a barbie.,I still use them sometimes,
A1256,R_3DiiKePREKtgwuF,Stupid,"Dill, drongo, wombat",,"Stop being such a dill, drongo wombat","School children, work, normal conversation",Sometimes dick is aso used.
A1257,R_20SdB8vxz9Wezb4,Stupid,Dick head,,"He wouldn't know, he's a real dickhead.",General conversation everyday,
A1258,R_Y0kmlQtUTolBC81,Stupid,Dumbass,,,,
A1259,R_2PmKnCGpi6hrdl1,Stupid,Their ' around the bend',,Someone acting silly or maybe someone who goes off their head when drunk or such..or perhaps mentally challenged..,In passing conversation..listening to adults talking too probably..,
A1260,R_1n1Sa17EPp6Onzi,Stupid,Thick,,He's pretty thick,,
A1261,R_1o6G8tbAfgd4ksH,Stupid,Dill,,He is such a dill!,"At home, at football, out and about.",It's not aggressive
A1262,R_1pRNLxoB6eKjYnc,Stupid,"A sandwich short of a picnic, a subbie short of a 6 pack etc",,"Don't worry about him, he's a sandwich short of a picnic.",In general usage,"Ther are many versions of this saying, some very creative. Always follows the patern of a....... short of a........."
A1263,R_7ak5jT6DkuqLDc5,Stupid,Drongo,,Don't be a drongo mate,With mates mucking around,
A1264,R_z6ZrCpojHX13mhz,Stupid,"If 'is brains was gunpowder, they wouldn't blow 'is 'at orf...",,I justb did.,"I heard it used by one of my many brothers, and often use it myself. Particularly when speaking of LNP politicians.","Self explanatory, ain't it?"
A1265,R_3dSTz6ntJaFtLsw,Stupid,"F'wit, D'head",,,,
A1266,R_Z9qKEmv0tmbVzPz,Stupid,drongo,,,,
A1267,R_2V9KxbZHmdP341m,Stupid,Drongo,,,,
A1268,R_1eyJl116DLRdBQ9,Stupid,Drongo,,That dickhead is such a drongo,At work.. by many people!,It's the polite version of the other 'd' word
A1269,R_272oa7JSrc8zxL4,Stupid,a wanker,,Larry is such a wanker.,I use it quite often to refer to major idiots,it can also be used to describe someone who jacks off.
A1270,R_Qm6CRA0OW9YJuKt,Stupid,Galah,,"You're a galah, mate",My father used to use this epithet,
A1272,R_Q4vjfSU8QStnIXv,Stupid,You think your shit doesn't stink,,When someone acts like they are better than anyone else.,When someone acts like they are better than you,
A1273,R_4JbikNmC0BMEzfz,Stupid,Drongo,,,,
A1274,R_1PR84MKaJW3ZcyM,Stupid,galah,,what a galah that guy is,growing up in Queensland,
A1275,R_2rNJsEyjwLaUMgv,Stupid,drongo,,he is such a drongo,to describe stupid people,
A1276,R_R9QjacU76EqHqIp,Stupid,Drongo,,He's a bit of a drongo.,When people describe someone.,
A1277,R_1IH6r1FEX0axwAH,Stupid,Ning nong,,"You don't stick a fork in the toaster, you ning nong!","Growing up, I heard kids and adults using this term. It can be a more endearing type of term for stupid like duffer, rather than idiot.","It's not an offensive term, more of a gentle put down, sort of humorous."
A1279,R_2cpjgRd00XJuZUi,Stupid,Drongo,,What a drongo! (Actually i havenet heard this in a while so not sure),Probably more on TV (old Australian films and TV),
A1280,R_1exELXiGqeJF5lw,Stupid,Dim wit,,He was a bit of a dim wit in class.,I still hear that saying today. So I have heard it in Victoria and WA,
A1281,R_3QF2jeS1uqm7y2W,Stupid,Drongo,,You drongo!,"I sometimes use it, but it is an older expression",
A1282,R_XppNtiCZKjqbOnL,Stupid,Dickhead,,Only a dickhead would vote for that idiot,General debate,
A1283,R_800Z6ooTp4qvZvj,Stupid,Rabbit,,Stop being a bloody rabbit.,Within my family and community,"Rabbit head, rabbit ears are also associated words. Usually words used to describe a stupid action as well."
A1284,R_1Lva5xHpEGfnewy,Stupid,"Drongo is most frequently used, but stupid galah was more frequently used say 20 years ago",,So and so is a stupid galah,Still often used,No
A1285,R_zexXGfJ92cbXV97,Stupid,kook,,bunch of kooks trying to walk down the escalator that was going up,any time catching up with mates,
A1286,R_aVtJ7p9mcHYExwd,Stupid,Sandwich short of a picnic,,He's a bit of a sandwich short of a picnic,Work,"The person is a bit 'thick' really, not 'sharp as a dart'"
A1287,R_1l4PVpkIQmxIdRI,Stupid,Drongo,,,,
A1289,R_2eXraNj5TNcTLw7,Stupid,Drongo,,That guy is a total drongo,Just growing up!,
A1290,R_rpyjAOxCPF3IrU5,Stupid,drongo,,the last thing you need is a drongo with a gun.,countless times during my working years.,
A1291,R_yqlCuNv4AEdgxQ5,Stupid,Thick as two planks...,,He's as....,,
A1292,R_d4rub48rNCW3w1H,Stupid,Thick as two short planks,,The new apprentice is as thick as two short planks,Couldn't say - generally around,"Lots of variations in the ""sandwich short of a picnic"" variety too"
A1293,R_1MLJJfre9j6orix,Stupid,Nincompoop,,Youre a nincompoop,When i was a child me and my siblings would call each other this,
A1294,R_2uPoPZ2a6QTMi9I,Stupid,Bloody drongo,,He's just a bloody drongo,,
A1296,R_paszNnrM9H7FkcN,Stupid,Drongo,,What a bloody drongo,Aussir.tv,
A1297,R_2ZHSimqErUM7hag,Stupid,Dumbarse,,You dumbarse,Brisbane 1970s and later,
A1298,R_vwtGR6d4IRBMzE5,Stupid,Thick as two short planks,,Can't you follow instructions? Are you thick as two short planks?,In many work places over the years,With PC can now be discribed as bullying
A1299,R_1jE3QBR5EACJ0kR,Stupid,Dumbarse,,Barnaby is a dumbarse,,
A1300,R_27I1VRkkNf95dix,Stupid,"dill, drongo",,,,
A1301,R_Yc3Qs4TBinyXXFL,Stupid,Galah,,"You broke it, you galah!",As a child. My father used it often.,
A1302,R_2wayh9qnfRX9tWP,Stupid,Drongo,,Describing a person who is generally useless at some particular task.,First recollection of hearing this expression late 1950s describing the Prime Minister of the day,
A1303,R_1QJxjjjg03LiBMs,Stupid,Daft,,He's is a bit daft,About someone who's not the sharpest knife in the drawer,
A1304,R_23aGuQrjfnnUp70,Stupid,fuckwit,,You are a fuckwit,,
A1305,R_2CP3yLduPvUiZwT,Stupid,drongo,,He's a bit of drongo.,Not sure where I first heard it.,"The word seems to fit the description, i.e. you could identify the meaning from the context."
A1306,R_2qdY9dCc5cxaADF,Stupid,Dunderhead,,You're such a dunderhead,School yard,
A1307,R_qLrq22dP3SxucHT,Stupid,dickhead,,Some dickhead drove into my fence while I was out,often,
A1309,R_3oNFT2SRUKVJcce,Stupid,drongo,,What a drongo!,Playground. many years ago,
A1310,R_2wjHouMvZpLAsBn,Stupid,Can short of a six pack or a roo short in the top paddock,,Jimmy's a roo (or a few) short in the top paddock,People talking about another who is a bit simple,I reckon there's other versions too which imply a state a bit short of the normal
A1311,R_3q861vdjUgMoUAx,Stupid,Drongo dickhead fuckwit,,Yer a dickhead,"All life from after time I started school (apart from drongo, never at home growing up, my family was not a swearing family)","Drongo is not used much nowadays, but is still readily understood."
A1312,R_3j7Z1lU9SfBlsf2,Stupid,His dipstick doesn't quite reach his oil,,Talking about a bloke who is a walking blackout,"Again, in the outback",
A1315,R_1gzRTfEbQp7Z3pA,Stupid,As dumb as a door nail,,He's as dumb as a door nail,Loads over the years,Nope
A1316,R_w6jTEtzFIRWYqGZ,Stupid,Drongo,,You say a stupid person is a bloody drongo,"Much more when I was younger, it's a bit quaint now",
A1318,R_e4zjrUCdpfPndkd,Stupid,dickhead,,,,
A1319,R_yPj3UMgfi362ghz,Stupid,Drongo,,,,
A1320,R_xa8vo7GD2Vqvpzb,Stupid,Drongo,,What a drongo!,Mostly tv,Dated now
A1321,R_1HbNjbQUvSQ6WbW,Stupid,Flaming galah,,What a flaming galah!,"All over WA, also made famous by Alf from home & away",I think when it comes to slang Alf from home & Away should be classed as a national treasure
A1322,R_11dU3NKTKvCiw9B,Stupid,Galloot,,,,
A1323,R_3nVqGDPpTCm4j3e,Stupid,Dill,,What a dill (idiot),"Usually semi affectionately, with amused tolerance",
A1324,R_3L1EzvWbhMf3LSh,Stupid,Drongo,,He's a bloody Drongo,Around building sites,
A1325,R_OJwiDU0R6GpOOAN,Stupid,Yah muppet,,"Yell ""Pick up the ball yah muppet"" at the footy",At the footy when your player fails to cleanly collect and control said ball,I like it as it's a nice expression as at least muppets are happy and kind
A1326,R_1IGCSxXTntB4clO,Stupid,drongo,,,,"at school (1970's) terms such as ""spaz"", ""retard"" were common"
A1327,R_Qbj9QFrAISlI5BT,Stupid,Halfwit,,You are a halfwit,Spoken to someone,
A1328,R_1eIuHvlJYRRVBLQ,Stupid,Half a sandwich short; not the full picnic,,,A while ago; by anybody. At uni.,
A1329,R_1ouIGLAXPiIGCSz,Stupid,Dill,,That bloke's acting like a real dill.,"Sydney two months ago,",
A1330,R_x655PrGmmqEbdV7,Stupid,Idiot,,What a fucking idiot,Casual conversations,This is making it clear to me that I swear a lot in casual conversations
A1331,R_2WTO6ciKtOKE7MB,Stupid,Drongo,,That bloke is a bit of a drongo,Amonst older family members,
A1332,R_u9dTypknxPFir6N,Stupid,drongo; galah,,,,Both are probably a bit old-fashioned. Might be used to avoid actual swearing.
A1333,R_3r2rxmkYQeeejVq,Stupid,Nincompoop (spelling?),,He's a nincompoop,,
A1335,R_215pgO826KFhsLO,Stupid,Not the sharpest knife in the draw/ smarts is their short suit/ unlikely to shine in smarts,,Self explanatory,Almost everytime a pollie opens their gob,Not often coin by the 'stupid'
A1336,R_2B5wd1ZQFCtLgLg,Stupid,Nong,,,,
A1337,R_3oZr9BMlxHK3L74,Stupid,"Dumbarse, nimbat, few screws loose",,"Dumbarse, nimbat, few screws loose",In conversations in casual situations and used by caucasian people,No
A1338,R_1QmR3ImpUJ86C8Z,Stupid,Galah,,,WA,
A1339,R_2qpXK3SXf9G64uh,Stupid,Moron,,He is a real moron,Childhood,Know it was once a diagnosis
A1340,R_3P4QeoYlsZ03Bwr,Stupid,drongo,,he/she is a bit of a drongo,everywhere,after the bird?
A1341,R_2Et7m8fIm8W8WNC,Stupid,Dipstick or Dill,,"Lisa, "" Ann was making a cake and used cornflour instead of plain flour ""Karen responded"" What a Dill""",In general conversations with friends.,
A1342,R_3p3GCS48xvbFtWF,Stupid,Drongo,,That guys a real drongo.,"Haven't heard it used much of late, but when I was younger it was used.",
A1343,R_2wQyeBu3gr6FMyb,Stupid,Twit /Drongo / Dill,,Oh You Drongo - in reference to an action just observed or heard of,"widely amongst family and friends, these days more likely to be dill and twit and less drongo",no
A1344,R_2ci8tFwCMBQMlFn,Stupid,Numbskull,,You bloody numbskull! Ya shoes are on the wrong feet!,In polite circles mainly in Queensland or when those that dont know what a drongo is!,Not as good as drongo!
A1345,R_1gnYbfQEzI5NraB,Stupid,Dingbat or drongo,,They're at dingbat,I use it,
A1346,R_1eLXVTOugUzmYnc,Stupid,Galah,,Don't be a galah,,
A1347,R_2aWQsJarhAjAcbK,Stupid,Drongo,,He's a bloody drongo,My parents,It's an older generation word
A1348,R_1JRf2THFfZZ1m7o,Stupid,Round the bend,,,,
A1349,R_3isSH19HnfntlVk,Stupid,Galah,,He's a bloody galah,"Mostly TV, occasionally from older people describing someone acting in a silly way",No
A1350,R_3J8mpuED9lR48ps,Stupid,drongo,,don't be a drongo,most of life,
A1352,R_2PtXJI9SurGhAYN,Stupid,nong,,He/she is a bit of a nong,"Childhood, very occasionally now.",No
A1353,R_2Xn7i16QSKrfU1x,Stupid,drongo,,all politicians are drongos,"all over the place, but these days people feel freer to swear about them.",
A1354,R_2dQpYveeUDa9wEA,Stupid,Drongo,,Robbo is a bit of a drongo,Amongst my mates,
A1355,R_4UfGzpNGWHTLlVT,Stupid,A few tinnies short of a six pack,,I showed him 10 times and he still doesn't get it. He must be a few tinnies short of a six pack,Socially and in the workplace++,
A1358,R_r0cMhPBsQHEDhSN,Stupid,Deadshit,,He's such a deadshit,To put people down,"No idea of the background of the word, thinking back now it makes no sense. Is there an opposite to deadshit? Why should these two words come together?"
A1359,R_1F2i5o0PZBLbX2E,Stupid,Ten bob in the quid.,,To do that he must have been only ten bob in the quid - like me letting my finger get too intimate with the table saw blade the other day whilst cutting some wood.,I use it a bit - but far less of late as I have been asked by some pups of late to explain what bob and quid mean!,
A1360,R_1CkdJhcLrcKyjMm,Stupid,Drongo,,He's a right drongo!,Everywhere,It's ruder counterpart = f-wit.
A1361,R_3ph8ASN4jHvbyyN,Stupid,galah,,you are a bloody galah,home and away,
A1362,R_1rOcrGhT0rQ5Sau,Stupid,Dill.,,What a dill to change lanes like that.,"Once again it is a more polite way of talking about someone instead of saying, what a shithead.",
A1363,R_2s1oyVTn2UXoaOZ,Stupid,"drongo, mug, drop kick, dope",,"That dope was a real drongo, you know, a real drop kick mug. Not the sharpest tool in the shed.",Whenever people think I can't hear them,I don't recon I'm a drongo.
A1365,R_3RkEWWrlzW9UtfE,Stupid,dingbat,,you dingbat,"in conversation, yesterday!",
A1366,R_vcTgdN0u3W4wKkx,Stupid,Drongo,,,,
A1367,R_6tbAeVj3LiRZ1ct,Stupid,Thick as a plank,,He's thick as a plank,Growing up as a child in Melbourne,
A1368,R_sBj8mXEJLvuSWJj,Stupid,thick,,That guy is thick,seeing a stupid act or bad decision. Since my teens,
A1369,R_3NPurISmwxgvepy,Stupid,"drongo, pelican",,you bloody drongo,when someone is acting silly,
A1370,R_2foF9MDpLT3o3Ud,Stupid,dill,,,"politicians, my parents",
A1373,R_3lzt71YfG8DOozP,Stupid,Drongo,,You're a bit of a drongo!,Usually when my sister or I had done something a bit stupid,
A1374,R_1LoFG3NnOWfmqKD,Stupid,Drongo,,,,
A1375,R_3ne1TtHMbRIPAk3,Stupid,Drongo,,He was a bit of a drongo to put that ding in my car!,General usage,
A1376,R_2X0YlwoPlRbQ9s2,Stupid,Drongo,,Youre a bloody drongo,All my life,Age old Aussie term
A1377,R_3nHI6rNdf9OYC6C,Stupid,bogan,,They're all just Logan bogans,"Friends, mainly in Queensland",
A1378,R_WCBh3jHpuyN1UQN,Stupid,Dope,,You're such a dope,At work; friends and family events,
A1379,R_1l4ceb4JvxDaKyb,Stupid,Drongo,,,,
A1380,R_2aM5fJePQ8e7LAD,Stupid,Drongo,,He's a drongo- about a person,Unsure,
A1381,R_3NyXhqyWaCwi6bQ,Stupid,drongo,,he is a drongo,,
A1382,R_2uvzpuqoxPQKXDo,Stupid,Thick as two short planks,,That buy is as thick as two short planks,Me talking about a colleague,It feels old fashioned
A1383,R_3Ic7WJf5jahdWGE,Stupid,Dingbat. Wanker. Nufty. Dumbass. Silly sausage.,,You/they are a…or He/she is a…any of the above.,My hubby says them regularly however wanker is probably the most used and heard from friends and other family as well.,Dingbat and silly sausage remind me of something my grandparents would have said.
A1384,R_PuKdw0rNU0QQubL,Stupid,Gronk,,"Joe is an absolute gronk, did you see his fancy new car?","Usually not something associated with higher class. I guess it's country/bogan, and mostly used by people aged in 30s and 40s for someone who isn't very clever, or who incorrectly thinks well of themselves, or behaves like they are above you",
A1386,R_2VPDYQtOErrR1Lx,Stupid,He couldn't find his backside with two hands,,He's such a drongo he couldn't find his backside with two hands,My Dad said this all the time,
A1387,R_8xqFzL5ZbiFi7T3,Stupid,Dickhead,,Get off my arse you dickhead (driving),When driving a car,No
A1388,R_2e2MXFLAfnRHDmk,Stupid,Drongo,,He's a real drongo,As a teenager 1970s,
A1389,R_2AX1miijYnZ1ZaR,Stupid,galah,,that bloke is a galah,friends,uniquely australian
A1390,R_10PDZw9hYY2kQ4g,Stupid,Silly bugger,,Watch what you are doing you silly bugger,Always,No
A1391,R_1q57FMcvP47PMow,Stupid,drongo,,"he was a misogynist drongo. I'm kidding, back then they didn't know what misogynist meant.",as a kid,
A1392,R_07Zqth8MCUbqIP7,Stupid,There are a few - galah and drongo come to miind.,,He's a real drongo. What a galah.,I've heard both being used most of my life.,"They are both birds. At least this time, I think they're both Australian birds although drongos might also be found elsewhere. They're pretty smart birds, too."
A1393,R_3m1AZxEZa4jlZuN,Stupid,Drongo,,What a drongo! (referring to someone demonstrating lack of intelligence),"My high school years 1980s, largely today by older men",Less commonly used today
A1394,R_3Gy70byeyUEQl67,Stupid,drongo,,What a drongo,Australia all the time,no
A1396,R_2VIuosg6J3pIrSP,Stupid,as useless as tits on a bull,,,,
A1397,R_2xKVskc3QEBSjDM,Stupid,Dickhead,,You dickhead,Usually when someone makes a dumb joke,
A1399,R_2AY9HIR1NdrgIFU,Stupid,kangaroos in the top paddock,,"If you are anti-vax or voted for Trump, you clearly have kangaroos in the top paddock.","I saw it in a book, ""Tim"".",
A1400,R_ze8IcxMMcQ9wWHf,Stupid,Drongo,,He's a drongo for doing that,"Work, common",
A1401,R_UbdZscgnmCFEtCV,Stupid,Drongo,,That person is a complete drongo,When referring to a person who is stupid,
A1402,R_um5NOtGlW05nFdf,Stupid,Snag short of a barby,,He's a snag short of a barby.,Describing an idiot or stupid person.,A sausage short of a barbecue.
A1403,R_1MPQymPp7bXtDj6,Stupid,numbnut,,Canavan's appearance on Q&A just confirms he is numbnut.,"Within the last few years, by an exasperated peer",
A1404,R_31HsKHKn1UFnOew,Stupid,A few kangaroos short in the top paddock.,,"Spoken remark about a stupid person, usually in response to something they did or said",Growing up,Other version: a few sangers short of a picnic
A1405,R_sYz512KVF2V4W6B,Stupid,'Drongo' and 'Two bob short of a quid',,Ya Drongo!,When someone has said or done something silly or stupid. From my childhood,"Unsure about the 2 bob short of a quid. It was something like that, meaning they weren't right in the head."
A1406,R_SN3ibcoHAYxAgWR,Stupid,galoot,,"he couldn't start the car, he was a galoot","it's been around a long time, something my father would have said",a bit old fashioned
A1407,R_1ineKeypYyeyZX2,Stupid,dickhead,,he is such a dickhead,Often at workplaces,
A1408,R_AGxkJ1W2JQqwdwt,Stupid,Dork,,He's a complete dork,In a restaurant when a shithouse waiter is responding about a complaining customer as being a dork,Noun
A1409,R_0MKMrQtATNGUjHX,Stupid,drongo,,,,
A1410,R_2Y52KV9EpegfC3n,Stupid,Dumbass,,Stupid,All the time,No
A1411,R_1otdVqOSmIwywog,Stupid,Drongo; kangaroo loose in the top paddock;,,He's a drongo / he's got a kangaroo loose in the top paddock,In general community and on TV,
A1412,R_e9ZjRl45K6grgfD,Stupid,six pack short of a carton,,He's a six pack short of a carton.,,
A1413,R_2tLHiRDxi9GEpl1,Stupid,Drongo,,Mate over here is a bloody drongo.,Growing up in country Victoria,
A1414,R_3iKLV97XNYJcY4Y,Stupid,Tard,,The boy's a bit of a tard.,At school.,No.
A1415,R_3iOqZIQlLS0bjcK,Stupid,"drongo, dickhead, moron, dickfeatures, dropkick",,Malcolm Fraser was called a drongo by his Oxford(?) tutor using an Australian term he was aware of,common in conversations between working & middle-class men (more likely),often several of these are used in the same conversation
A1416,R_1eqKAvImGBwWbFl,Stupid,"Few kangaroos loose in the top paddock, a dill",,He's a bit of a dill isn't he?,I use it all the time,
A1417,R_2Ubi2rUD9WJGT1K,Stupid,dingbat / alternatively - a few roos short in the top paddock,,She's a dingbat / a few roos short in the top paddock,frequently in conversation,
A1420,R_3GCdNDyfcRthC0J,Stupid,Silly duffer,,"Christ, you're a silly duffer",By my mum.,"Usually a little affectionate, and a bit of bafflement"
A1421,R_3fPh5gwPHzhzvZ4,Stupid,Moron,,He/she is a moron,,
A1422,R_cViEG6WyDyFhNO9,Stupid,As dumb as a box of hats; So useless he couldn't find his bum with both hands,,Self-evident,Can't recall,
A1423,R_2tg2stw3j5cHfq2,Stupid,Drongo,,That bloke is a drongo,Said often amongst friends and family,
A1424,R_3e9QAN21E45sH6Y,Stupid,Dickhead,,He's a real dickhead,All the time,
A1427,R_3sh38gYlMfBZLqm,Stupid,Sandwich short of a picnic,,Well they are a sandwich short of a picnic,Social gathering,
A1428,R_1Lu06Fa2IO5tIhf,Stupid,Drongo,,He's a bit of a drongo,By mainly older australians but its not exclusively older,"Nong, dill, ""not the sharpest tack in the box"" the list is endless"
A1429,R_3nuzCE03w7Cc6ia,Stupid,dipshit,,"You're a dipshit, mate.",,
A1430,R_2zIpRYKEDZjzyK0,Stupid,Drongo,,The Premier is a drongo.,Social media and in general conversation!,
A1431,R_2uJS8tCqbk9j5aA,Stupid,Drongo,,That guy is driving like a complete Drongo,My Uncle used to say it.,
A1432,R_3HjGkjZC08nSdTi,Stupid,Wanker,,He can be a real wanker at times,Seems more common for those unemployed or unable to work due to health. Those not all that financially secure.,
A1433,R_2X598x8UEiLis2q,Stupid,Dickhead,,Scomo is a dickhead,Victoria,
A1434,R_3qgNFx4GfGYQ8gr,Stupid,Dickhead,,He's a Dickhead,Golden Plains live music festival 2020,No
A1435,R_2fcqjVTYywt0Gel,Stupid,Minder,,Ben is a bit of a minder,Only in Adelaide,Relates to a special needs facility called Minder in Adelaide that has been around for nearly a century.
A1437,R_1ONtfKHClfrnl2f,Stupid,dickhead,,He's a bloody dickhead,"in a pub, on a worksite",
A1438,R_6upEScBmh0VDDhv,Stupid,Ding dong,,He/She's a bit of a ding ding,,
A1439,R_1OCSkhSEPqzxJq3,Stupid,drongo,,,,
A1440,R_sHw0zY3R9j21i6Z,Stupid,Drongo,,'Some drongo left the gate open!,When we found the gates open and stock on the road.t,"The original drongo is now extinct, unlike the human drongo, who continues to breed prolifically."
A1441,R_1GB5vbCj0uSs4uv,Stupid,"drongo, or I guess fuckhead",,,"drongo is again a bit old fashioned, but I hear fuckhead a lot.",
A1442,R_3PtsXcjSsjKk6lN,Stupid,drongo,,"Don't listen to him, he's a drongo.",In old films/ radio shows. Nothing current.,
A1443,R_yt4eEqUJQis316h,Stupid,Drongo,,That bloody Drongo forgot to tighten the wheel nuts!,Older farmers,It is an affectionate term for someone who is a dill
A1444,R_5vEcENLTIdymmZ3,Stupid,Drongo,,That guy is such a drongo,Not sure,No
A1446,R_1CsykeSBFtA3rge,Stupid,Goose,,That bloke is an absolute goose,From my Dad,
A1447,R_2YJslEL4mefIX6Z,Stupid,fucking idiot or fucking moron -noun is interchangeable,,John is a fucking idiot,everywhere,"""fucking idiot"" can be used to describe any idiot, as in ""Morrison is a fucking idiot."""
A1448,R_2taiX582H6QOBTS,Stupid,"Dickhead, klutz, moron, f*ckwit, nong...",,He's a (insert any of the above options),Frequently and widely used.,Just that negative terms for people seem to outweigh positive ones.
A1449,R_2SDheQaNMcB05vf,Stupid,"drongo, git",,"""he's a git""","haven't heard drongo in many a moon; ""git"" is a favourite of my father",
A1450,R_OHzssJtw0DHA52N,Stupid,numpty,,Scott Morrison is such a numpty.,Amongst my friends and colleagues.,i like this word
A1451,R_23WWP9JeT63CYpV,Stupid,Drongo,,,When I was a child,
A1452,R_82CqFj0D79dtKI9,Stupid,"A few sheep short of a paddock, not the sharpest tool in the shed, a few screws loose, drongo, numpty, not the brightest spark,",,He's a few sheep short of a paddock. He's not the sharpest tool in the shed. He's got a few screws loose. He's such a drongo. He's a numpty. He's not the brightest spark.,growing up,Multiple expressions listed. Separated by commas.
A1453,R_3qO0XTCE9jHHnr0,Stupid,Drongo,,That guy is a drongo,General conversation,
A1456,R_Z4bQMzpkMLJvvwZ,Stupid,drongo,,He's a bloody drongo,In my youth,
A1457,R_1q52sPrviVKaiSV,Stupid,Sorry irriot.,,Christ he is was a sorry irriot.,Has its origins in anti Japanese sentiments. My dad served in the Pacific during WW2.,
A1458,R_3st4xbF29sfQ8sK,Stupid,drongo,,he's a bit of a drongo,workplace,
A1459,R_vZ8Ce49Su2mcYhz,Stupid,Gronk,,That person is a gronk,My 21year old uni student daughter told me for the first time today,"Perhaps it is a polite(?) replacement for ""dickhead"""
A1460,R_27HF0N3OFyAzoah,Stupid,Numnut,,What a bloody numnut,When someone does something stupid,I still hear it used occasionally
A2250,R_1Dw13j6vPNYT5mi,Stupid,wally,,I must have looked a total wally,i dont know,no
A1461,R_24ixL6Ek4WjlU2f,Stupid,drongo,,what a drongo,"television, aussie slang guides, family",my parents use this but seem embarrassed / aware it's not common
A1462,R_2bJm7OsrX6fa2YZ,Stupid,fuckwit,,"Your pants are undone, you fuckwit",,
